Date,Max_Temperature,Avg_Temperature,Min_Temperature,Max_Dew_Point,Avg_Dew_Point,Min_Dew_Point,Max_Humidity,Avg_Humidity,Min_Humidity,Max_Wind_Speed,Avg_Wind_Speed,Min_Wind_Speed,Max_Pressure,Avg_Pressure,Min_Pressure,Total_Precipitation
12/29/2021,19,14.6,8,5,1.4,-2,62,43,26,11,4.1,0,978.5,976.5,974.6,0
12/30/2021,20,13.3,9,7,4.7,2,82,58.6,32,9,3.3,0,977.5,975.1,973.7,0
12/31/2021,22,15.2,8,7,5.5,4,82,55.1,33,15,5.2,0,976.5,973.8,971.8,0
1/1/2022,23,15.6,9,10,7,4,94,60.7,29,9,3.6,0,974.6,972.3,970.8,0
1/2/2022,24,17.5,10,11,9,7,94,60.2,34,15,5.3,0,973.7,971.2,968.9,0
1/3/2022,18,15.1,13,15,12.2,9,100,84,56,20,12.4,6,971.8,969.5,968,0
1/4/2022,15,14.1,13,14,13.2,12,100,94.5,88,22,8.3,2,971.8,969.6,968,0
1/5/2022,19,16.4,12,18,15.8,11,100,96.8,94,20,12.2,6,971.8,968.8,966,0
1/6/2022,21,16.9,14,19,16.1,13,100,95.7,83,17,7.7,2,970.8,968.6,967,0
1/7/2022,18,13.3,8,14,10.7,7,100,85.8,59,19,8,0,970.8,969.6,968,0
1/8/2022,18,12.7,7,12,8.1,6,100,76.6,45,15,4.8,0,973.7,972.1,969.9,0
1/9/2022,18,12.8,7,13,7.4,3,100,74,37,15,6.5,0,974.6,971.4,969.9,0
1/10/2022,16,10.7,7,11,8.2,5,100,86.5,48,13,5.8,0,973.7,971.6,969.9,0
1/11/2022,17,11.9,6,13,8.7,6,100,83,48,11,4.5,0,973.7,971.2,969.9,0
1/12/2022,18,12.8,7,13,9,6,100,80.8,48,11,4.8,0,973.7,971.8,969.9,0
1/13/2022,16,10.5,7,13,9.3,6,100,93,59,13,6.6,0,974.6,973.2,971.8,0
1/14/2022,16,10.3,0,12,8.4,0,100,87.3,0,9,4.8,0,976.5,953.4,0,0
1/15/2022,15,9.8,7,12,8.7,6,100,93.8,77,13,5,0,976.5,974.3,972.7,0
1/16/2022,21,12.7,6,13,7.8,-1,100,79.7,23,15,5.8,0,974.6,972,969.9,0
1/17/2022,22,15.3,9,14,9.2,4,100,73.2,31,11,6.1,0,971.8,968.5,965.1,0
1/18/2022,23,15.3,10,14,11.2,7,100,80.8,36,17,7.3,0,967,964.9,962.2,0
1/19/2022,18,12.9,9,14,10.9,9,100,89.2,59,22,11.6,4,968,964.5,960.3,0
1/20/2022,20,15.3,11,16,12.9,11,100,86.9,60,19,11.6,4,962.2,960.8,957.5,0
1/21/2022,15,11.9,8,11,7.9,6,100,77.8,55,15,7.7,0,968,966.3,963.2,0
1/22/2022,18,13.1,7,12,7.7,6,94,71.6,45,15,5.5,0,970.8,969.3,967,0
1/23/2022,18,13.5,8,11,7.2,4,88,68.1,40,15,5.3,0,970.8,969.7,968,0
1/24/2022,19,13.2,7,12,6,2,94,65.1,34,15,6.9,0,972.7,971.1,969.9,0
1/25/2022,20,13.5,7,10,5,2,93,60.3,32,13,5.3,0,974.6,972.2,970.8,0
1/26/2022,22,14.3,7,10,4.6,1,88,56.4,27,19,6.2,0,974.6,972.4,970.8,0
1/27/2022,24,16.4,8,11,5.8,3,87,53.7,25,13,5.5,0,974.6,971.7,968.9,0
1/28/2022,26,17.4,10,11,5.2,-3,82,50.3,15,15,5.9,0,969.9,967.3,965.1,0
1/29/2022,26,19.5,10,11,9.1,6,82,53.8,34,15,6.5,0,968.9,966.9,965.1,0
1/30/2022,27,20.2,12,16,11.2,8,88,59.2,32,22,7.5,0,968,966.4,964.1,0
1/31/2022,24,18,11,13,9.8,8,88,61.1,36,19,9.8,0,968.9,965.1,960.3,0
2/1/2022,20,16,11,14,9.8,7,88,68,52,30,14.2,4,964.1,962.1,960.3,0
2/2/2022,22,15.7,10,11,6.8,4,88,59.1,33,17,7.8,0,967,965.7,963.2,0
2/3/2022,22,15.7,10,9,5.8,2,82,55,27,15,6.7,0,970.8,969.2,966,0
2/4/2022,24,17.1,11,11,9,8,88,61.2,36,15,7.5,0,972.7,970.4,968.9,0
2/5/2022,26,18.9,13,11,10,8,77,58.5,32,15,5.5,0,971.8,969.4,968,0
2/6/2022,26,19.7,0,14,11.3,0,82,58.9,0,19,6.9,0,969.9,967.6,966,0
2/7/2022,23,18.9,14,14,12.8,12,88,69.4,50,17,10.7,6,972.7,969.8,967,0
2/8/2022,19,14.8,11,9,6.4,4,72,58,37,6,3.8,0,973.7,972.8,971.8,0
2/9/2022,23,17,10,11,6.7,4,82,54,31,19,6,0,973.7,971.6,969.9,0
2/10/2022,25,17.6,10,8,4.9,2,71,46.6,24,15,4.9,0,972.7,969.9,968,0
2/11/2022,25,18.2,10,10,5.3,3,77,45.9,24,11,4.8,0,970.8,968.5,967,0
2/12/2022,25,19.2,13,9,5.7,4,63,43,26,13,7.7,4,970.8,968.4,967,0
2/13/2022,26,19.6,13,8,6.9,6,67,45.6,28,11,5.9,0,970.8,968.1,966,0
2/14/2022,27,20.6,13,10,6.8,4,72,43.1,24,13,6,0,969.9,966.3,964.1,0
2/15/2022,28,21.5,15,11,7.5,4,68,42.5,21,1296,34.7,0,968.9,966.3,964.1,0
2/16/2022,27,21.3,16,9,8.3,7,59,44.3,30,19,9.7,0,969.9,968,966,0
2/17/2022,27,20.6,14,11,6.5,3,68,42.8,23,15,5.8,0,971.8,968.7,966,0
2/18/2022,28,21,13,10,5.3,3,67,38.3,21,30,11.5,0,967,964.5,962.2,0
2/19/2022,29,21.5,0,7,5,0,55,34.8,0,11,6.1,0,966,944.2,0,0
2/20/2022,31,24.2,16,12,9.6,7,55,40.4,29,22,10.6,4,967,964.7,961.3,0
2/21/2022,29,23.2,18,15,10.6,5,83,49.4,22,17,7.8,0,969.9,969,966,0
2/22/2022,28,22.4,17,16,12,9,88,54.3,32,22,8.3,0,972.7,970.6,968.9,0
2/23/2022,28,22.9,17,14,10.8,7,68,48,28,17,10.6,6,972.7,969.8,968,0
2/24/2022,27,20.8,17,15,13.3,5,83,63.4,39,30,19,9,972.7,970.4,968,0
2/25/2022,27,20.3,13,14,10.5,6,82,55.8,30,17,9.7,4,974.6,972.4,966,0
2/26/2022,27,21.3,13,13,4.2,-2,82,37.6,16,15,6.4,0,974.6,972.1,969.9,0
2/27/2022,28,21.8,14,11,7.9,5,60,42.5,26,11,6.3,0,974.6,971.9,969.9,0
2/28/2022,29,22.8,16,14,9.7,6,82,46.3,23,26,10.3,6,973.7,970.8,968.9,0
3/1/2022,29,23.2,17,15,12.3,9,82,52.6,28,19,11.7,4,972.7,970.6,968,0
3/2/2022,27,21.9,15,17,10.7,7,78,51.6,28,22,7.1,0,973.7,971.4,969.9,0
3/3/2022,29,21.8,14,14,9.3,7,82,48.2,25,15,6.3,0,973.7,969.9,968,0
3/4/2022,29,23.3,16,13,9.8,7,68,44.3,25,15,7,0,971.8,969,967,0
3/5/2022,31,24.6,19,13,11.4,10,60,44.9,29,19,10.7,4,971.8,969.5,968,0
3/6/2022,30,25.4,19,14,12.3,11,64,45.4,31,15,6.8,0,971.8,969.1,967,0
3/7/2022,31,25.6,19,15,12.8,11,73,46.6,31,19,7.8,0,970.8,968.3,966,0
3/8/2022,31,25.1,19,15,11.5,9,73,44.7,28,13,5.1,0,970.8,968.9,967,0
3/9/2022,32,25.8,18,14,11.6,9,68,42.7,25,24,5.8,0,971.8,968.6,967,0
3/10/2022,33,26.1,18,12,10.4,8,64,39.1,22,22,5.4,0,969.9,947.5,0,0
3/11/2022,35,27.9,19,14,11.4,10,60,38.1,22,19,7,0,969.9,967.2,965.1,0
3/12/2022,37,29.4,22,16,13.3,11,57,39,21,17,6.8,0,968.9,966.2,964.1,0
3/13/2022,38,30.6,22,16,11,7,61,32,16,22,9.6,0,967,963.9,962.2,0
3/14/2022,38,31,22,17,12,9,53,33.2,17,22,7.8,0,966,962.7,960.3,0
3/15/2022,39,31.9,25,18,12.7,9,65,33.5,16,19,8.3,0,965.1,963,961.3,0
3/16/2022,38,31,24,22,18,16,73,47.8,27,15,7,0,966,962.8,960.3,0
3/17/2022,38,31,23,19,9.8,2,69,31,11,22,7.5,0,964.1,961.3,959.4,0
3/18/2022,38,31.2,27,9,5.8,0,30,21.4,10,26,12.6,4,963.2,961.2,959.4,0
3/19/2022,38,32.2,27,18,8.6,3,54,25.5,13,15,7.7,2,965.1,963.4,961.3,0
3/20/2022,37,30.7,24,17,11.5,7,57,32.7,16,19,7.6,0,966,964,962.2,0
3/21/2022,36,30,24,14,9.6,6,53,29.4,17,22,8.3,0,966,963.2,961.3,0
3/22/2022,36,30.8,24,13,9.2,4,41,27.1,14,22,9.8,0,964.1,961.9,960.3,0
3/23/2022,37,30.3,23,13,6.7,0,44,25.4,10,22,7,0,966,963.8,961.3,0
3/24/2022,37,29.5,21,13,5.7,0,53,25.3,10,22,8.2,0,968,965.7,964.1,0
3/25/2022,38,30.4,21,10,4.3,-2,46,22.4,8,19,6.4,0,968,945.1,0,0
3/26/2022,39,32.4,23,10,3.2,0,36,17.3,9,15,8.5,0,967,963.7,962.2,0
3/27/2022,39,32.5,24,10,5.7,1,34,20.1,10,19,7.9,0,965.1,962.4,960.3,0
3/28/2022,40,31.8,0,11,6.2,0,36,20.8,0,17,6.5,0,964.1,942.1,0,0
3/29/2022,40,34.2,24,10,4.3,1,41,17.2,9,19,10.9,0,965.1,963.2,961.3,0
3/30/2022,38,31,23,13,4.6,-1,39,21.2,9,22,7,0,966,963.9,962.2,0
3/31/2022,39,31.3,23,7,2.8,-3,32,18.3,7,19,6.4,0,967,964.5,962.2,0
4/1/2022,40,31.9,24,8,1.6,-5,30,17,6,26,9.3,0,967,964.1,962.2,0
4/2/2022,39,32.1,24,7,2.4,-2,34,17.2,7,22,7.8,0,966,965,963.2,0
4/3/2022,40,31.7,24,9,3.3,-1,32,18.6,8,15,5.5,0,968.9,966.6,965.1,0
4/4/2022,39,32.1,23,9,3.1,-2,34,17.8,8,15,5.4,0,969.9,966.6,964.1,0
4/5/2022,41,33,25,9,3.9,-2,36,18.1,7,19,6.7,0,968.9,965.4,963.2,0
4/6/2022,42,33.6,24,10,4.1,-2,34,18.5,7,22,6.3,0,966,962.9,961.3,0
4/7/2022,41,34.8,25,10,5.6,2,34,17.9,9,19,8.9,4,964.1,962,960.3,0
4/8/2022,42,35,28,10,5,0,29,16.5,8,15,8.1,0,964.1,961.6,959.4,0
4/9/2022,41,35.2,30,11,6.7,3,24,17.9,10,20,10.8,0,963.2,960.9,958.4,0
4/10/2022,38,32.3,25,11,6.8,2,32,20.8,15,19,8.5,0,963.2,960.7,958.4,0
4/11/2022,39,33,26,11,7,2,33,21.4,11,22,8.8,0,962.2,960.2,957.5,0
4/12/2022,39,33.4,26,11,9.2,6,37,23.3,14,19,8.4,0,962.2,960.1,957.5,0
4/13/2022,40,33.2,26,12,7.6,2,35,22,11,22,9.6,0,962.2,959.2,956.5,0
4/14/2022,41,33.3,25,14,4.9,-1,36,18.8,8,20,8.6,0,960.3,959,957.5,0
4/15/2022,41,34.3,26,14,9.5,2,35,22.8,12,30,9.5,0,962.2,960.2,958.4,0
4/16/2022,41,35.4,30,14,9.8,5,33,22,12,22,11.8,2,964.1,962.6,960.3,0
4/17/2022,41,34.8,0,14,8.6,0,28,19.5,0,22,13.2,0,967,944.6,0,0
4/18/2022,40,34.3,0,14,9.3,0,33,21.5,0,22,9.8,0,965.1,962.7,960.3,0
4/19/2022,36,31.8,27,13,11.5,10,39,29.1,22,28,11,0,967,963.6,961.3,0
4/20/2022,39,32.8,25,14,9,3,47,24.7,11,19,8.9,4,966,943.6,0,0
4/21/2022,39,33.6,26,10,6.6,3,34,20,11,15,5.8,0,966,963.9,962.2,0
4/22/2022,40,33.9,27,11,6,0,35,19.6,9,19,6.6,0,965.1,962.3,960.3,0
4/23/2022,41,34.8,27,11,7.4,2,37,19.9,9,19,8.3,0,963.2,961.6,959.4,0
4/24/2022,41,34.4,27,13,9.4,4,35,23.2,11,19,7.2,0,964.1,961.9,959.4,0
4/25/2022,42,35.6,27,13,6.3,0,37,18,8,24,9.2,0,963.2,961.3,959.4,0
4/26/2022,43,36.5,29,14,7.7,4,35,18.6,9,20,9.6,0,964.1,962,960.3,0
4/27/2022,42,36.4,30,11,7.3,5,24,17.3,10,20,10.2,4,964.1,960.8,958.4,0
4/28/2022,42,37.5,30,15,9.4,5,28,18.8,10,19,9.1,4,960.3,958.3,956.5,0
4/29/2022,44,34.5,0,18,13.5,0,42,28.4,0,28,12.9,4,959.4,956.8,953.6,0
4/30/2022,43,37,30,16,10.9,8,35,21.5,14,30,15.6,7,959.4,957.5,955.5,0
5/1/2022,41,34.8,28,13,9.1,6,35,21.6,12,20,10.6,0,962.2,960.4,958.4,0
5/2/2022,40,34.7,26,18,11.7,5,58,27.8,12,22,14.3,2,963.2,961.8,959.4,0
5/3/2022,40,33.8,26,18,14.3,9,57,32.7,15,15,7.9,4,964.1,961.7,959.4,0
5/4/2022,38,33.3,29,18,16,13,51,35.9,27,28,10.1,0,964.1,961.8,959.4,0
5/5/2022,41,35.6,29,18,12.2,7,51,26.1,13,19,7.4,0,964.1,961,959.4,0
5/6/2022,42,36.2,29,20,10.6,4,52,23.4,10,22,10,0,961.3,959,956.5,0
5/7/2022,43,36.9,30,21,13.1,6,55,28.1,11,26,11.7,0,961.3,958.7,955.5,0
5/8/2022,43,37,31,21,14.2,5,52,29.4,10,22,9.6,4,961.3,958.6,956.5,0
5/9/2022,43,37.8,31,20,13.2,6,52,25.6,11,22,9.9,4,959.4,957.3,954.6,0
5/10/2022,44,38,31,22,12.2,3,52,24.3,9,22,9,2,959.4,956.1,953.6,0
5/11/2022,44,38.8,34,16,8.9,4,34,17,9,26,15.3,4,957.5,954.6,952.7,0
5/12/2022,45,38.7,34,17,11.7,7,34,21.2,11,33,15.9,4,957.5,935.7,0,0
5/13/2022,44,38.6,33,20,12.6,8,38,22.1,12,26,13.2,0,958.4,956.9,954.6,0
5/14/2022,41,36.3,31,13,6.8,0,31,17.8,8,30,14.8,7,959.4,957,954.6,0
5/15/2022,41,36.3,32,14,7.5,2,31,18,9,22,9.9,0,959.4,956.8,954.6,0
5/16/2022,42,36.8,31,15,9.1,5,31,19.4,10,22,6.7,0,960.3,938.1,0,0
5/17/2022,44,37.6,31,17,11.4,5,38,22.6,9,19,8,0,960.3,957.6,955.5,0
5/18/2022,44,38.8,32,15,11.5,9,30,20,12,28,17.9,6,958.4,955.6,953.6,0
5/19/2022,40,34.3,28,22,16,10,66,36.6,20,56,13.8,0,956.5,953.2,950.8,0
5/20/2022,41,34.8,29,23,17,9,62,36.5,15,24,14,6,953.6,952.2,949.8,0
5/21/2022,33,28.4,20,23,19.6,15,88,59.6,40,56,19.8,4,960.3,954.6,951.7,0
5/22/2022,34,28.5,21,23,21.1,18,88,65.7,44,19,9.7,2,962.2,960.4,957.5,0
5/23/2022,38,32.6,27,23,17.7,14,74,43.4,25,22,9.1,0,962.2,960.5,958.4,0
5/24/2022,40,34,27,22,19.4,16,70,44,26,26,11.6,0,961.3,958.3,955.5,0
5/25/2022,40,35.3,30,22,19,15,55,39.5,23,33,16.9,7,959.4,956.7,954.6,0
5/26/2022,39,35.1,31,23,20.9,18,58,44.1,29,28,17.4,2,958.4,956,954.6,0
5/27/2022,42,36.1,31,23,18.4,8,55,37.5,14,293,23,7,958.4,956.1,953.6,0
5/28/2022,42,36.6,31,23,15.7,5,58,31.6,11,33,18.2,9,958.4,956.7,954.6,0
5/29/2022,42,37.5,33,22,11.8,2,49,25.1,10,26,13.6,0,959.4,957.3,955.5,0
5/30/2022,42,36.4,31,20,13.9,4,40,28,10,28,12.5,0,959.4,957.8,955.5,0
5/31/2022,43,37.4,30,19,13.5,7,43,25.5,12,15,8.9,0,959.4,957,955.5,0
6/1/2022,43,38.1,34,19,12.1,7,37,22.1,11,24,11.8,4,958.4,956.5,954.6,0
6/2/2022,42,37.6,33,11,6.8,3,24,15.7,10,22,13.5,9,958.4,957.3,955.5,0
6/3/2022,42,36.9,32,15,6.2,1,32,16,9,30,16.3,6,959.4,957.5,956.5,0
6/4/2022,41,36.7,32,18,13.4,8,34,25,15,28,15.1,7,959.4,956.9,955.5,0
6/5/2022,42,37.1,33,17,11.2,5,38,21.8,11,28,16.4,7,958.4,957.1,955.5,0
6/6/2022,41,36.6,32,17,11.8,6,36,23.8,12,33,20.1,7,959.4,956.2,954.6,0
6/7/2022,41,36.1,33,22,16.4,13,52,31.4,19,30,15.5,2,957.5,955.5,953.6,0
6/8/2022,42,36.9,33,20,14.5,12,46,27.1,17,26,14.5,9,958.4,956.1,953.6,0
6/9/2022,42,36.5,31,19,15.6,11,38,29.5,16,30,15.9,7,959.4,956.8,954.6,0
6/10/2022,41,35.1,31,21,19.1,15,52,39.2,29,28,15,0,959.4,958.3,955.5,0
6/11/2022,37,34.1,30,23,21.5,21,58,47.8,39,20,12.7,0,962.2,959.5,957.5,0
6/12/2022,37,32.7,29,23,22.1,21,66,53.9,41,20,15,9,961.3,959.1,957.5,0
6/13/2022,38,33.5,31,24,22.8,22,62,53.6,39,31,15,4,959.4,957.3,954.6,0
6/14/2022,38,31.3,27,25,23.6,20,84,65.2,39,33,16.1,7,959.4,957.6,955.5,0
6/15/2022,38,31.1,26,25,23.7,21,89,68,37,28,16.3,7,959.4,957.4,953.6,0
6/16/2022,37,28.5,23,26,23.8,22,94,78,44,22,14.5,6,959.4,958.3,955.5,0
6/17/2022,28,25.1,23,25,23.2,21,94,89.8,79,15,6.7,0,961.3,958,955.5,0
6/18/2022,31,26.7,23,24,22.9,21,94,80.5,55,26,8.1,0,958.4,956,953.6,0
6/19/2022,34,28.6,23,25,22.6,19,94,71,52,24,9,2,958.4,955.8,953.6,0
6/20/2022,36,30.1,26,25,23.2,21,79,66.8,50,19,6.8,0,962.2,960.3,957.5,0
6/21/2022,37,32.4,28,23,20,16,66,49.6,29,19,7.1,0,963.2,960.6,958.4,0
6/22/2022,38,33.8,28,22,16.9,12,66,38.4,21,15,6.4,0,961.3,957.8,954.6,0
6/23/2022,40,34.8,29,18,16.3,14,48,33.8,21,19,6.8,0,957.5,955,952.7,0
6/24/2022,41,35.8,31,24,19.5,16,62,39.6,26,15,10.4,4,957.5,956,953.6,0
6/25/2022,40,35.7,32,26,24.1,21,66,52.1,33,19,9.1,0,958.4,956.6,954.6,0
6/26/2022,41,35,30,26,24.3,21,79,55.9,33,28,15.1,7,957.5,954.6,951.7,0
6/27/2022,39,32.5,25,27,25,23,94,67.4,42,31,16.6,7,956.5,953.7,950.8,0
6/28/2022,30,27.5,24,28,25.6,22,94,89.8,79,28,11.1,0,957.5,955.8,953.6,0
6/29/2022,28,26.4,24,26,25,23,94,92.2,89,15,8.2,4,958.4,956,953.6,0
6/30/2022,33,28.8,26,28,26.5,25,94,87.7,71,15,8.5,6,955.5,954.7,952.7,0
7/1/2022,28,28,28,27,26.7,26,94,92.5,89,6,3.6,2,956.5,956,955.5,0
7/2/2022,35,31.6,27,29,27.4,26,94,79,63,6,4,0,956.5,955.1,952.7,0
7/3/2022,36,32.9,30,29,27.5,27,89,73.8,60,22,12.2,0,955.5,954.3,951.7,0
7/4/2022,36,31.2,26,28,26.6,24,94,77.5,59,24,13,0,960.3,937.5,0,0
7/5/2022,35,31.3,27,29,27.2,26,94,79.5,59,26,12.7,4,960.3,958,955.5,0
7/6/2022,36,31.3,27,29,27.3,25,94,80.4,60,28,9.9,0,958.4,955.8,953.6,0
7/7/2022,35,30.3,28,30,27.1,25,94,83.5,67,33,6.5,0,956.5,955,952.7,0
7/8/2022,30,27.4,26,27,25.6,25,94,90,79,24,6.7,0,958.4,957,954.6,0
7/9/2022,35,30.1,27,28,26.9,25,94,83.2,63,20,6.3,0,959.4,957.1,954.6,0
7/10/2022,35,30.8,23,28,26,23,89,73.7,0,26,8,4,957.5,955.8,953.6,0
7/11/2022,34,31.1,26,28,26.1,21,89,75.2,46,30,8.3,0,955.5,953.9,951.7,0
7/12/2022,34,29.7,27,29,26.6,23,94,83.8,67,19,11.6,4,954.6,953.5,951.7,0
7/13/2022,34,29.9,25,28,26.1,23,94,80.9,63,26,14.7,6,955.5,954.7,952.7,0
7/14/2022,32,28.1,26,28,26,24,94,88.8,79,19,11.9,6,958.4,956.5,954.6,0
7/15/2022,33,29.6,26,29,26.9,25,94,85.9,71,15,8.2,0,959.4,958.3,956.5,0
7/16/2022,35,31.5,28,29,27.8,26,94,80.8,63,24,8.5,4,958.4,956.7,954.6,0
7/17/2022,37,32.5,29,29,27.7,26,89,76.2,60,22,8.8,0,958.4,956.3,954.6,0
7/18/2022,33,28.3,24,29,25.9,23,94,86.9,75,22,13.2,4,959.4,957.5,955.5,0
7/19/2022,34,29.1,25,28,26.1,23,94,84.6,66,19,7.8,0,960.3,959.2,957.5,0
7/20/2022,33,27.9,25,28,25.8,24,100,88.5,71,19,6.6,0,961.3,959.3,957.5,0
7/21/2022,28,26.5,25,27,25.3,24,100,93.3,89,17,7.3,0,958.4,957,954.6,0
7/22/2022,31,27.4,25,29,25.9,23,94,91.6,84,19,10,0,959.4,957.1,954.6,0
7/23/2022,31,27.7,25,28,25.9,24,94,89.8,79,24,10.1,0,961.3,959.5,957.5,0
7/24/2022,31,27.2,25,28,25.6,24,94,90.8,79,20,8.6,4,962.2,960.2,958.4,0
7/25/2022,30,27.2,25,28,25.7,23,94,91.6,84,30,10,4,963.2,941.1,0,0
7/26/2022,30,27.6,26,28,25.8,25,94,89.8,79,22,10.6,4,964.1,962.6,961.3,0
7/27/2022,32,28.5,26,28,25.7,24,94,84.8,74,26,11.4,4,964.1,961.9,960.3,0
7/28/2022,33,29.2,26,27,25.3,24,89,79.8,63,20,13.7,6,962.2,959.9,958.4,0
7/29/2022,31,28.5,26,27,25.9,24,94,86.4,79,22,13.3,6,960.3,958.2,956.5,0
7/30/2022,31,27.8,26,28,25.5,24,94,87.6,75,28,12.6,6,960.3,958.5,956.5,0
7/31/2022,33,28.3,25,28,26.1,24,94,88.5,71,30,9.1,2,959.4,958.2,956.5,0
8/1/2022,33,28.4,24,29,26.4,23,100,89,75,19,6,0,960.3,959,956.5,0
8/2/2022,29,27.8,27,27,26.1,25,94,90.2,84,22,6.1,0,960.3,958.7,956.5,0
8/3/2022,31,26.9,25,28,25.4,24,94,91.4,79,26,5.9,0,959.4,957.1,955.5,0
8/4/2022,34,29.8,25,28,26.6,23,94,83.2,66,15,4.1,0,958.4,955.5,952.7,0
8/5/2022,32,26.7,0,29,25,0,94,88.6,0,26,6.6,0,957.5,936.1,0,0
8/6/2022,32,29.3,25,28,26.4,24,94,84.7,75,19,9,4,957.5,955.1,952.7,0
8/7/2022,33,29.5,25,29,27.1,24,94,87,75,28,9.7,4,956.5,954.4,952.7,0
8/8/2022,33,30.2,28,27,26.3,25,89,79.7,66,26,16.7,7,954.6,953,950.8,0
8/9/2022,29,27.6,27,27,25.4,25,94,88.1,84,26,15.1,4,955.5,954.4,951.7,0
8/10/2022,30,27.3,26,27,25.1,24,94,88.2,79,28,12.2,2,955.5,954.7,953.6,0
8/11/2022,32,27.5,25,28,25.6,23,94,89.2,79,22,11.2,4,958.4,956,954.6,0
8/12/2022,28,25.8,25,26,24.5,24,94,92.5,89,17,8.6,0,960.3,959,957.5,0
8/13/2022,31,27.4,25,28,25.3,23,94,88.7,79,22,11.6,4,959.4,957.7,955.5,0
8/14/2022,27,25.1,24,25,24.1,23,100,94,89,26,18.6,11,956.5,954.7,951.7,0
8/15/2022,30,26.5,24,27,24.9,23,100,91.2,84,20,13.3,6,959.4,958.5,956.5,0
8/16/2022,31,27.9,25,27,25.5,24,94,86.9,75,19,10,4,961.3,959,957.5,0
8/17/2022,33,28.3,0,27,25.1,0,94,81,0,22,11.3,0,961.3,959.5,957.5,0
8/18/2022,32,28.6,26,27,25.8,25,94,85,70,17,7,0,962.2,960,957.5,0
8/19/2022,32,28.1,27,27,25.4,24,94,86,75,19,10.1,4,960.3,957.6,954.6,0
8/20/2022,30,26.8,24,28,25.2,23,94,90.7,84,22,11,4,957.5,954.7,952.7,0
8/21/2022,26,25.1,24,25,23.7,23,94,92,89,30,18.4,7,959.4,956.2,952.7,0
8/22/2022,30,26.3,24,26,23.9,23,94,87.1,74,20,13,4,962.2,960.9,959.4,0
8/23/2022,28,26,25,26,24.3,23,94,90.4,84,17,6.5,0,963.2,961.4,960.3,0
8/24/2022,32,28.2,25,27,25.1,23,94,83.5,66,22,12.1,4,963.2,961.3,959.4,0
8/25/2022,32,28.4,25,26,24.5,23,89,79.7,62,20,13.4,7,962.2,960.9,958.4,0
8/26/2022,33,28.5,25,25,23.9,23,89,76.4,59,20,11.5,6,962.2,961.5,959.4,0
8/27/2022,34,30,27,25,24.1,23,89,71.1,52,15,5.6,0,966,964.2,962.2,0
8/28/2022,34,29.1,26,26,25.3,24,94,80.3,59,13,6,2,966,964.1,962.2,0
8/29/2022,35,31.8,26,26,24.9,24,94,68,53,20,10.7,4,964.1,962.2,960.3,0
8/30/2022,34,30.1,27,27,25.7,24,89,77.8,63,30,7.7,0,964.1,962.1,959.4,0
8/31/2022,33,29,26,27,25.5,24,94,81.9,66,17,8.1,0,966,963.6,962.2,0
9/1/2022,34,30,26,27,25.5,24,94,77.6,63,22,11.6,4,963.2,960.9,959.4,0
9/2/2022,34,29.6,26,26,24.3,23,89,73.6,56,19,12.6,6,962.2,960.5,958.4,0
9/3/2022,33,29.8,25,25,23.4,22,89,69.1,55,19,8.9,2,964.1,961.7,959.4,0
9/4/2022,35,30.7,26,24,23.2,22,89,65,49,15,5.2,0,964.1,962.7,960.3,0
9/5/2022,35,31,27,25,24.2,23,84,68,49,17,6.8,0,965.1,963.9,962.2,0
9/6/2022,36,31.7,28,26,24.3,23,84,65.7,47,11,7.1,4,966,963.8,961.3,0
9/7/2022,36,31.4,28,27,25.3,24,89,71.3,53,15,7.9,4,966,963.1,960.3,0
9/8/2022,35,30.4,27,28,25.8,25,89,77,59,22,8.3,4,964.1,961.6,958.4,0
9/9/2022,34,30,28,28,26.3,25,89,81.3,63,20,10.2,4,962.2,959.4,956.5,0
9/10/2022,34,30.1,27,27,24.8,24,89,73.8,56,20,11.9,6,960.3,958.3,955.5,0
9/11/2022,31,27.9,26,26,24.8,23,94,83.8,70,24,11,4,960.3,958.9,957.5,0
9/12/2022,31,26.6,0,26,24.1,0,94,84.7,0,26,10.2,0,960.3,939.4,0,0
9/13/2022,32,29.1,26,26,24.6,24,94,77.3,62,15,7.2,2,959.4,957.2,955.5,0
9/14/2022,35,29.2,26,25,23.4,21,89,71.9,56,24,11,0,957.5,956.2,953.6,0
9/15/2022,34,30.1,26,24,23.3,22,84,67.8,52,24,10.7,4,961.3,960.1,958.4,0
9/16/2022,36,31,27,24,22.4,20,79,60.8,39,22,12.3,6,964.1,962,960.3,0
9/17/2022,37,30.9,26,25,22.4,19,83,62.4,37,28,11.8,4,963.2,961.7,959.4,0
9/18/2022,37,29.7,26,24,23.2,21,89,70.6,42,30,9.5,0,963.2,961.3,958.4,0
9/19/2022,34,27.7,26,25,23.8,23,94,80.8,52,22,9,0,962.2,960.8,959.4,0
9/20/2022,29,26.7,25,26,24.5,24,94,87.6,79,17,9.5,4,961.3,959.8,958.4,0
9/21/2022,30,25.2,24,27,24.2,23,100,94,84,19,7.5,0,960.3,958.1,955.5,0
9/22/2022,30,26.3,24,27,24.4,22,100,89.5,74,24,12.8,6,959.4,958.4,956.5,0
9/23/2022,32,27.8,24,25,24,22,89,80.3,62,24,8,0,965.1,962.9,959.4,0
